lga_name,year,median_rent
GLEN EIRA,2021,420.0
GREATER DANDENONG,2021,360.0
KINGSTON,2021,430.0
MORNINGTON PENINSULA,2021,500.0
PORT PHILLIP,2021,420.0
STONNINGTON,2021,410.0
COLAC-OTWAY,2022,380.0
CORANGAMITE,2022,320.0
GLENELG,2022,350.0
GREATER GEELONG,2022,430.0
MOYNE,2022,400.0
QUEENSCLIFFE,2022,550.0
SOUTHERN GRAMPIANS,2022,310.0
SURF COAST,2022,540.0
WARRNAMBOOL,2022,420.0
ARARAT,2022,340.0
BALLARAT,2022,370.0
GOLDEN PLAINS,2022,450.0
HEPBURN,2022,380.0
HINDMARSH,2022,230.0
HORSHAM,2022,320.0
MOORABOOL,2022,400.0
NORTHERN GRAMPIANS,2022,270.0
PYRENEES,2022,320.0
YARRIAMBIACK,2022,240.0
BULOKE,2022,260.0
CAMPASPE,2022,355.0
CENTRAL GOLDFIELDS,2022,300.0
GANNAWARRA,2022,263.0
GREATER BENDIGO,2022,390.0
MACEDON RANGES,2022,480.0
MILDURA,2022,350.0
MOUNT ALEXANDER,2022,388.0
SWAN HILL,2022,295.0
ALPINE,2022,370.0
BENALLA,2022,397.0
GREATER SHEPPARTON,2022,350.0
INDIGO,2022,350.0
MANSFIELD,2022,420.0
MITCHELL,2022,390.0
MOIRA,2022,330.0
MURRINDINDI,2022,360.0
STRATHBOGIE,2022,350.0
TOWONG,2022,330.0
WANGARATTA,2022,390.0
WODONGA,2022,410.0
BASS COAST,2022,405.0
BAW BAW,2022,400.0
EAST GIPPSLAND,2022,370.0
LATROBE,2022,340.0
SOUTH GIPPSLAND,2022,350.0
WELLINGTON,2022,375.0
BANYULE,2022,420.0
BRIMBANK,2022,365.0
DAREBIN,2022,400.0
HOBSONS BAY,2022,420.0
HUME,2022,400.0
MARIBYRNONG,2022,400.0
MELBOURNE,2022,440.0
MELTON,2022,390.0
MERRI-BEK,2022,400.0
MOONEE VALLEY,2022,390.0
NILLUMBIK,2022,450.0
WHITTLESEA,2022,390.0
WYNDHAM,2022,380.0
YARRA,2022,475.0
BOROONDARA,2022,430.0
KNOX,2022,445.0
MANNINGHAM,2022,475.0
MAROONDAH,2022,430.0
MONASH,2022,450.0
WHITEHORSE,2022,440.0
YARRA RANGES,2022,440.0
BAYSIDE,2022,588.0
CARDINIA,2022,420.0
CASEY,2022,420.0
FRANKSTON,2022,420.0
GLEN EIRA,2022,420.0
GREATER DANDENONG,2022,375.0
KINGSTON,2022,440.0
MORNINGTON PENINSULA,2022,510.0
PORT PHILLIP,2022,420.0
STONNINGTON,2022,430.0
COLAC-OTWAY,2022,380.0
CORANGAMITE,2022,360.0
GLENELG,2022,350.0
GREATER GEELONG,2022,425.0
MOYNE,2022,445.0
QUEENSCLIFFE,2022,420.0
SOUTHERN GRAMPIANS,2022,330.0
SURF COAST,2022,520.0
WARRNAMBOOL,2022,420.0
ARARAT,2022,325.0
BALLARAT,2022,370.0
GOLDEN PLAINS,2022,450.0
HEPBURN,2022,420.0
HINDMARSH,2022,250.0
HORSHAM,2022,350.0
MOORABOOL,2022,415.0
NORTHERN GRAMPIANS,2022,290.0
PYRENEES,2022,275.0
WEST WIMMERA,2022,220.0
YARRIAMBIACK,2022,250.0
BULOKE,2022,240.0
CAMPASPE,2022,370.0
CENTRAL GOLDFIELDS,2022,310.0
GANNAWARRA,2022,250.0
GREATER BENDIGO,2022,390.0
LODDON,2022,265.0
MACEDON RANGES,2022,485.0
MILDURA,2022,350.0
MOUNT ALEXANDER,2022,423.0
SWAN HILL,2022,300.0
ALPINE,2022,420.0
BENALLA,2022,380.0
GREATER SHEPPARTON,2022,350.0
INDIGO,2022,400.0
MANSFIELD,2022,450.0
MITCHELL,2022,400.0
MOIRA,2022,320.0
MURRINDINDI,2022,365.0
STRATHBOGIE,2022,350.0
TOWONG,2022,330.0
WANGARATTA,2022,380.0
WODONGA,2022,410.0
BASS COAST,2022,400.0
BAW BAW,2022,400.0
EAST GIPPSLAND,2022,380.0
LATROBE,2022,340.0
SOUTH GIPPSLAND,2022,370.0
WELLINGTON,2022,380.0
BANYULE,2022,420.0
BRIMBANK,2022,370.0
DAREBIN,2022,405.0
HOBSONS BAY,2022,420.0
HUME,2022,410.0
MARIBYRNONG,2022,400.0
MELBOURNE,2022,480.0
MELTON,2022,390.0
MERRI-BEK,2022,400.0
MOONEE VALLEY,2022,400.0
NILLUMBIK,2022,443.0
WHITTLESEA,2022,400.0
WYNDHAM,2022,385.0
YARRA,2022,485.0
BOROONDARA,2022,440.0
KNOX,2022,450.0
MANNINGHAM,2022,480.0
MAROONDAH,2022,440.0
MONASH,2022,460.0
WHITEHORSE,2022,450.0
YARRA RANGES,2022,450.0
BAYSIDE,2022,583.0
CARDINIA,2022,420.0
CASEY,2022,430.0
FRANKSTON,2022,435.0
GLEN EIRA,2022,435.0
GREATER DANDENONG,2022,380.0
KINGSTON,2022,450.0
MORNINGTON PENINSULA,2022,520.0
PORT PHILLIP,2022,430.0
STONNINGTON,2022,450.0
COLAC-OTWAY,2022,395.0
CORANGAMITE,2022,340.0
GLENELG,2022,350.0
GREATER GEELONG,2022,440.0
MOYNE,2022,400.0
QUEENSCLIFFE,2022,410.0
SOUTHERN GRAMPIANS,2022,300.0
SURF COAST,2022,540.0
WARRNAMBOOL,2022,420.0
ARARAT,2022,335.0
BALLARAT,2022,380.0
GOLDEN PLAINS,2022,480.0
HEPBURN,2022,395.0
HINDMARSH,2022,250.0
HORSHAM,2022,340.0
MOORABOOL,2022,405.0
NORTHERN GRAMPIANS,2022,300.0
PYRENEES,2022,330.0
WEST WIMMERA,2022,230.0
YARRIAMBIACK,2022,300.0
BULOKE,2022,270.0
CAMPASPE,2022,365.0
CENTRAL GOLDFIELDS,2022,315.0
GANNAWARRA,2022,260.0
GREATER BENDIGO,2022,400.0
LODDON,2022,310.0
MACEDON RANGES,2022,480.0
MILDURA,2022,350.0
MOUNT ALEXANDER,2022,440.0
SWAN HILL,2022,310.0
ALPINE,2022,450.0
BENALLA,2022,370.0
GREATER SHEPPARTON,2022,380.0
INDIGO,2022,400.0
MANSFIELD,2022,475.0
MITCHELL,2022,400.0
MOIRA,2022,380.0
MURRINDINDI,2022,340.0
STRATHBOGIE,2022,380.0
TOWONG,2022,375.0
WANGARATTA,2022,380.0
WODONGA,2022,418.0
BASS COAST,2022,410.0
BAW BAW,2022,425.0
EAST GIPPSLAND,2022,390.0
LATROBE,2022,350.0
SOUTH GIPPSLAND,2022,370.0
WELLINGTON,2022,385.0
BANYULE,2022,430.0
BRIMBANK,2022,375.0
DAREBIN,2022,415.0
HOBSONS BAY,2022,439.0
HUME,2022,418.0
MARIBYRNONG,2022,410.0
MELBOURNE,2022,510.0
MELTON,2022,400.0
MERRI-BEK,2022,420.0
MOONEE VALLEY,2022,410.0
NILLUMBIK,2022,470.0
WHITTLESEA,2022,410.0
WYNDHAM,2022,400.0
YARRA,2022,525.0
BOROONDARA,2022,450.0
KNOX,2022,450.0
MANNINGHAM,2022,495.0
MAROONDAH,2022,440.0
MONASH,2022,475.0
WHITEHORSE,2022,460.0
YARRA RANGES,2022,470.0
BAYSIDE,2022,595.0
CARDINIA,2022,440.0
CASEY,2022,450.0
FRANKSTON,2022,440.0
GLEN EIRA,2022,450.0
GREATER DANDENONG,2022,380.0
KINGSTON,2022,455.0
MORNINGTON PENINSULA,2022,525.0
PORT PHILLIP,2022,450.0
STONNINGTON,2022,460.0
COLAC-OTWAY,2022,400.0
CORANGAMITE,2022,360.0
GLENELG,2022,390.0
GREATER GEELONG,2022,450.0
MOYNE,2022,400.0
SOUTHERN GRAMPIANS,2022,310.0
SURF COAST,2022,540.0
WARRNAMBOOL,2022,420.0
ARARAT,2022,330.0
BALLARAT,2022,388.0
GOLDEN PLAINS,2022,450.0
HEPBURN,2022,420.0
HINDMARSH,2022,250.0
HORSHAM,2022,340.0
MOORABOOL,2022,400.0
NORTHERN GRAMPIANS,2022,315.0
PYRENEES,2022,340.0
WEST WIMMERA,2022,210.0
YARRIAMBIACK,2022,250.0
BULOKE,2022,245.0
CAMPASPE,2022,370.0
CENTRAL GOLDFIELDS,2022,320.0
GANNAWARRA,2022,280.0
GREATER BENDIGO,2022,410.0
LODDON,2022,280.0
MACEDON RANGES,2022,500.0
MILDURA,2022,350.0
MOUNT ALEXANDER,2022,423.0
SWAN HILL,2022,320.0
ALPINE,2022,420.0
BENALLA,2022,400.0
GREATER SHEPPARTON,2022,390.0
INDIGO,2022,400.0
MANSFIELD,2022,480.0
MITCHELL,2022,400.0
MOIRA,2022,350.0
MURRINDINDI,2022,370.0
STRATHBOGIE,2022,385.0
TOWONG,2022,340.0
WANGARATTA,2022,380.0
WODONGA,2022,425.0
BASS COAST,2022,430.0
BAW BAW,2022,435.0
EAST GIPPSLAND,2022,390.0
LATROBE,2022,360.0
SOUTH GIPPSLAND,2022,370.0
WELLINGTON,2022,385.0
BANYULE,2022,450.0
BRIMBANK,2022,380.0
DAREBIN,2022,420.0
HOBSONS BAY,2022,450.0
HUME,2022,420.0
MARIBYRNONG,2022,420.0
MELBOURNE,2022,540.0
MELTON,2022,408.0
MERRI-BEK,2022,430.0
MOONEE VALLEY,2022,440.0
NILLUMBIK,2022,460.0
WHITTLESEA,2022,420.0
WYNDHAM,2022,410.0
YARRA,2022,550.0
BOROONDARA,2022,485.0
KNOX,2022,470.0
MANNINGHAM,2022,500.0
MAROONDAH,2022,450.0
MONASH,2022,490.0
WHITEHORSE,2022,475.0
YARRA RANGES,2022,480.0
BAYSIDE,2022,600.0
CARDINIA,2022,440.0
CASEY,2022,450.0
FRANKSTON,2022,440.0
GLEN EIRA,2022,480.0
GREATER DANDENONG,2022,395.0
KINGSTON,2022,460.0
MORNINGTON PENINSULA,2022,530.0
PORT PHILLIP,2022,475.0
STONNINGTON,2022,485.0
COLAC-OTWAY,2023,423.0
CORANGAMITE,2023,380.0
GLENELG,2023,380.0
GREATER GEELONG,2023,450.0
MOYNE,2023,420.0
SOUTHERN GRAMPIANS,2023,340.0
SURF COAST,2023,600.0
WARRNAMBOOL,2023,450.0
ARARAT,2023,340.0
BALLARAT,2023,385.0
GOLDEN PLAINS,2023,450.0
HEPBURN,2023,420.0
HINDMARSH,2023,260.0
HORSHAM,2023,360.0
MOORABOOL,2023,420.0
NORTHERN GRAMPIANS,2023,315.0
PYRENEES,2023,350.0
WEST WIMMERA,2023,290.0
YARRIAMBIACK,2023,250.0
BULOKE,2023,280.0
CAMPASPE,2023,360.0
CENTRAL GOLDFIELDS,2023,330.0
GANNAWARRA,2023,280.0
GREATER BENDIGO,2023,420.0
LODDON,2023,300.0
MACEDON RANGES,2023,500.0
MILDURA,2023,366.0
MOUNT ALEXANDER,2023,435.0
SWAN HILL,2023,315.0
ALPINE,2023,420.0
BENALLA,2023,400.0
GREATER SHEPPARTON,2023,390.0
INDIGO,2023,405.0
MANSFIELD,2023,480.0
MITCHELL,2023,410.0
MOIRA,2023,380.0
MURRINDINDI,2023,400.0
STRATHBOGIE,2023,440.0
TOWONG,2023,400.0
WANGARATTA,2023,400.0
WODONGA,2023,420.0
BASS COAST,2023,445.0
BAW BAW,2023,448.0
EAST GIPPSLAND,2023,400.0
LATROBE,2023,350.0
SOUTH GIPPSLAND,2023,368.0
WELLINGTON,2023,400.0
BANYULE,2023,460.0
BRIMBANK,2023,400.0
DAREBIN,2023,460.0
HOBSONS BAY,2023,460.0
HUME,2023,430.0
MARIBYRNONG,2023,450.0
MELBOURNE,2023,600.0
MELTON,2023,420.0
MERRI-BEK,2023,460.0
MOONEE VALLEY,2023,450.0
NILLUMBIK,2023,490.0
WHITTLESEA,2023,425.0
WYNDHAM,2023,420.0
YARRA,2023,600.0
BOROONDARA,2023,520.0
KNOX,2023,475.0
MANNINGHAM,2023,550.0
MAROONDAH,2023,460.0
MONASH,2023,510.0
WHITEHORSE,2023,500.0
YARRA RANGES,2023,500.0
BAYSIDE,2023,660.0
CARDINIA,2023,460.0
CASEY,2023,470.0
FRANKSTON,2023,450.0
GLEN EIRA,2023,540.0
GREATER DANDENONG,2023,400.0
KINGSTON,2023,475.0
MORNINGTON PENINSULA,2023,550.0
PORT PHILLIP,2023,530.0
STONNINGTON,2023,550.0
COLAC-OTWAY,2023,410.0
CORANGAMITE,2023,350.0
GLENELG,2023,400.0
GREATER GEELONG,2023,450.0
MOYNE,2023,425.0
QUEENSCLIFFE,2023,540.0
SOUTHERN GRAMPIANS,2023,330.0
SURF COAST,2023,520.0
WARRNAMBOOL,2023,445.0
ARARAT,2023,343.0
BALLARAT,2023,390.0
GOLDEN PLAINS,2023,460.0
HEPBURN,2023,450.0
HINDMARSH,2023,265.0
HORSHAM,2023,360.0
MOORABOOL,2023,425.0
NORTHERN GRAMPIANS,2023,325.0
PYRENEES,2023,350.0
WEST WIMMERA,2023,250.0
YARRIAMBIACK,2023,270.0
BULOKE,2023,210.0
CAMPASPE,2023,395.0
CENTRAL GOLDFIELDS,2023,330.0
GANNAWARRA,2023,300.0
GREATER BENDIGO,2023,420.0
LODDON,2023,290.0
MACEDON RANGES,2023,510.0
MILDURA,2023,380.0
MOUNT ALEXANDER,2023,400.0
SWAN HILL,2023,330.0
ALPINE,2023,440.0
BENALLA,2023,395.0
GREATER SHEPPARTON,2023,390.0
INDIGO,2023,450.0
MANSFIELD,2023,500.0
MITCHELL,2023,430.0
MOIRA,2023,380.0
MURRINDINDI,2023,395.0
STRATHBOGIE,2023,400.0
TOWONG,2023,320.0
WANGARATTA,2023,400.0
WODONGA,2023,450.0
BASS COAST,2023,420.0
BAW BAW,2023,450.0
EAST GIPPSLAND,2023,400.0
LATROBE,2023,360.0
SOUTH GIPPSLAND,2023,400.0
WELLINGTON,2023,400.0
BANYULE,2023,470.0
BRIMBANK,2023,410.0
DAREBIN,2023,470.0
HOBSONS BAY,2023,480.0
HUME,2023,450.0
MARIBYRNONG,2023,470.0
MELBOURNE,2023,600.0
MELTON,2023,440.0
MERRI-BEK,2023,480.0
MOONEE VALLEY,2023,478.0
NILLUMBIK,2023,500.0
WHITTLESEA,2023,450.0
WYNDHAM,2023,450.0
YARRA,2023,575.0
BOROONDARA,2023,550.0
KNOX,2023,500.0
MANNINGHAM,2023,575.0
MAROONDAH,2023,480.0
MONASH,2023,550.0
WHITEHORSE,2023,530.0
YARRA RANGES,2023,495.0
BAYSIDE,2023,640.0
CARDINIA,2023,470.0
CASEY,2023,485.0
FRANKSTON,2023,470.0
GLEN EIRA,2023,530.0
GREATER DANDENONG,2023,425.0
KINGSTON,2023,520.0
MORNINGTON PENINSULA,2023,530.0
PORT PHILLIP,2023,538.0
STONNINGTON,2023,550.0
COLAC-OTWAY,2023,435.0
CORANGAMITE,2023,400.0
GLENELG,2023,400.0
GREATER GEELONG,2023,450.0
MOYNE,2023,450.0
QUEENSCLIFFE,2023,480.0
SOUTHERN GRAMPIANS,2023,320.0
SURF COAST,2023,520.0
WARRNAMBOOL,2023,465.0
ARARAT,2023,355.0
BALLARAT,2023,400.0
GOLDEN PLAINS,2023,463.0
HEPBURN,2023,440.0
HINDMARSH,2023,283.0
HORSHAM,2023,370.0
MOORABOOL,2023,440.0
NORTHERN GRAMPIANS,2023,330.0
PYRENEES,2023,300.0
WEST WIMMERA,2023,280.0
YARRIAMBIACK,2023,260.0
BULOKE,2023,288.0
CAMPASPE,2023,395.0
CENTRAL GOLDFIELDS,2023,350.0
GANNAWARRA,2023,280.0
GREATER BENDIGO,2023,430.0
LODDON,2023,320.0
MACEDON RANGES,2023,500.0
MILDURA,2023,380.0
MOUNT ALEXANDER,2023,430.0
SWAN HILL,2023,370.0
ALPINE,2023,420.0
BENALLA,2023,400.0
GREATER SHEPPARTON,2023,390.0
INDIGO,2023,400.0
MANSFIELD,2023,460.0
MITCHELL,2023,450.0
MOIRA,2023,390.0
MURRINDINDI,2023,385.0
STRATHBOGIE,2023,430.0
TOWONG,2023,360.0
WANGARATTA,2023,370.0
WODONGA,2023,440.0
BASS COAST,2023,430.0
BAW BAW,2023,450.0
EAST GIPPSLAND,2023,400.0
LATROBE,2023,360.0
SOUTH GIPPSLAND,2023,390.0
WELLINGTON,2023,400.0
BANYULE,2023,500.0
BRIMBANK,2023,430.0
DAREBIN,2023,480.0
HOBSONS BAY,2023,490.0
HUME,2023,470.0
MARIBYRNONG,2023,480.0
MELBOURNE,2023,620.0
MELTON,2023,450.0
MERRI-BEK,2023,500.0
MOONEE VALLEY,2023,485.0
NILLUMBIK,2023,520.0
WHITTLESEA,2023,480.0
WYNDHAM,2023,460.0
YARRA,2023,600.0
BOROONDARA,2023,550.0
KNOX,2023,520.0
MANNINGHAM,2023,590.0
MAROONDAH,2023,500.0
MONASH,2023,560.0
WHITEHORSE,2023,550.0
YARRA RANGES,2023,510.0
BAYSIDE,2023,680.0
CARDINIA,2023,495.0
CASEY,2023,510.0
FRANKSTON,2023,480.0
GLEN EIRA,2023,550.0
GREATER DANDENONG,2023,450.0
KINGSTON,2023,550.0
MORNINGTON PENINSULA,2023,530.0
PORT PHILLIP,2023,550.0
STONNINGTON,2023,550.0
COLAC-OTWAY,2023,405.0
CORANGAMITE,2023,363.0
GLENELG,2023,380.0
GREATER GEELONG,2023,460.0
MOYNE,2023,410.0
QUEENSCLIFFE,2023,420.0
SOUTHERN GRAMPIANS,2023,340.0
SURF COAST,2023,525.0
WARRNAMBOOL,2023,480.0
ARARAT,2023,370.0
BALLARAT,2023,410.0
GOLDEN PLAINS,2023,460.0
HEPBURN,2023,413.0
HINDMARSH,2023,285.0
HORSHAM,2023,350.0
MOORABOOL,2023,440.0
NORTHERN GRAMPIANS,2023,340.0
PYRENEES,2023,340.0
WEST WIMMERA,2023,300.0
YARRIAMBIACK,2023,300.0
BULOKE,2023,280.0
CAMPASPE,2023,410.0
CENTRAL GOLDFIELDS,2023,350.0
GANNAWARRA,2023,305.0
GREATER BENDIGO,2023,440.0
LODDON,2023,375.0
MACEDON RANGES,2023,520.0
MILDURA,2023,380.0
MOUNT ALEXANDER,2023,460.0
SWAN HILL,2023,390.0
ALPINE,2023,423.0
BENALLA,2023,398.0
GREATER SHEPPARTON,2023,400.0
INDIGO,2023,440.0
MANSFIELD,2023,471.0
MITCHELL,2023,440.0
MOIRA,2023,420.0
MURRINDINDI,2023,393.0
STRATHBOGIE,2023,400.0
TOWONG,2023,350.0
WANGARATTA,2023,400.0
WODONGA,2023,450.0
BASS COAST,2023,450.0
BAW BAW,2023,450.0
EAST GIPPSLAND,2023,400.0
LATROBE,2023,375.0
SOUTH GIPPSLAND,2023,400.0
WELLINGTON,2023,400.0
BANYULE,2023,500.0
BRIMBANK,2023,449.0
DAREBIN,2023,500.0
HOBSONS BAY,2023,500.0
HUME,2023,485.0
MARIBYRNONG,2023,500.0
MELBOURNE,2023,600.0
MELTON,2023,470.0
MERRI-BEK,2023,500.0
MOONEE VALLEY,2023,500.0
NILLUMBIK,2023,540.0
WHITTLESEA,2023,500.0
WYNDHAM,2023,480.0
YARRA,2023,620.0
BOROONDARA,2023,575.0
KNOX,2023,535.0
MANNINGHAM,2023,600.0
MAROONDAH,2023,520.0
MONASH,2023,580.0
WHITEHORSE,2023,550.0
YARRA RANGES,2023,525.0
BAYSIDE,2023,693.0
CARDINIA,2023,510.0
CASEY,2023,525.0
FRANKSTON,2023,500.0
GLEN EIRA,2023,560.0
GREATER DANDENONG,2023,470.0
KINGSTON,2023,554.0
MORNINGTON PENINSULA,2023,550.0
PORT PHILLIP,2023,560.0
STONNINGTON,2023,580.0
COLAC-OTWAY,2024,428.0
CORANGAMITE,2024,360.0
GLENELG,2024,420.0
GREATER GEELONG,2024,470.0
MOYNE,2024,410.0
SOUTHERN GRAMPIANS,2024,360.0
SURF COAST,2024,540.0
WARRNAMBOOL,2024,460.0
ARARAT,2024,350.0
BALLARAT,2024,420.0
GOLDEN PLAINS,2024,450.0
HEPBURN,2024,430.0
HINDMARSH,2024,300.0
HORSHAM,2024,390.0
MOORABOOL,2024,470.0
NORTHERN GRAMPIANS,2024,350.0
PYRENEES,2024,360.0
WEST WIMMERA,2024,258.0
YARRIAMBIACK,2024,300.0
BULOKE,2024,290.0
CAMPASPE,2024,420.0
CENTRAL GOLDFIELDS,2024,350.0
GANNAWARRA,2024,300.0
GREATER BENDIGO,2024,450.0
LODDON,2024,300.0
MACEDON RANGES,2024,550.0
MILDURA,2024,400.0
MOUNT ALEXANDER,2024,450.0
SWAN HILL,2024,350.0
ALPINE,2024,420.0
BENALLA,2024,420.0
GREATER SHEPPARTON,2024,415.0
INDIGO,2024,473.0
MANSFIELD,2024,511.0
MITCHELL,2024,440.0
MOIRA,2024,400.0
MURRINDINDI,2024,405.0
STRATHBOGIE,2024,450.0
TOWONG,2024,360.0
WANGARATTA,2024,430.0
WODONGA,2024,455.0
BASS COAST,2024,450.0
BAW BAW,2024,460.0
EAST GIPPSLAND,2024,420.0
LATROBE,2024,380.0
SOUTH GIPPSLAND,2024,390.0
WELLINGTON,2024,420.0
BANYULE,2024,510.0
BRIMBANK,2024,450.0
DAREBIN,2024,500.0
HOBSONS BAY,2024,555.0
HUME,2024,500.0
MARIBYRNONG,2024,520.0
MELBOURNE,2024,660.0
MELTON,2024,480.0
MERRI-BEK,2024,550.0
MOONEE VALLEY,2024,520.0
NILLUMBIK,2024,550.0
WHITTLESEA,2024,510.0
WYNDHAM,2024,500.0
YARRA,2024,648.0
BOROONDARA,2024,600.0
KNOX,2024,550.0
MANNINGHAM,2024,613.0
MAROONDAH,2024,530.0
MONASH,2024,600.0
WHITEHORSE,2024,580.0
YARRA RANGES,2024,550.0
BAYSIDE,2024,680.0
CARDINIA,2024,530.0
CASEY,2024,550.0
FRANKSTON,2024,500.0
GLEN EIRA,2024,595.0
GREATER DANDENONG,2024,500.0
KINGSTON,2024,560.0
MORNINGTON PENINSULA,2024,580.0
PORT PHILLIP,2024,580.0
STONNINGTON,2024,585.0
COLAC-OTWAY,2024,423.0
CORANGAMITE,2024,400.0
GLENELG,2024,380.0
GREATER GEELONG,2024,470.0
MOYNE,2024,460.0
QUEENSCLIFFE,2024,490.0
SOUTHERN GRAMPIANS,2024,350.0
SURF COAST,2024,540.0
WARRNAMBOOL,2024,480.0
ARARAT,2024,360.0
BALLARAT,2024,420.0
GOLDEN PLAINS,2024,460.0
HEPBURN,2024,445.0
HINDMARSH,2024,295.0
HORSHAM,2024,380.0
MOORABOOL,2024,460.0
NORTHERN GRAMPIANS,2024,330.0
PYRENEES,2024,360.0
WEST WIMMERA,2024,313.0
YARRIAMBIACK,2024,300.0
BULOKE,2024,310.0
CAMPASPE,2024,400.0
CENTRAL GOLDFIELDS,2024,360.0
GANNAWARRA,2024,325.0
GREATER BENDIGO,2024,450.0
MACEDON RANGES,2024,550.0
MILDURA,2024,400.0
MOUNT ALEXANDER,2024,450.0
SWAN HILL,2024,370.0
ALPINE,2024,450.0
BENALLA,2024,435.0
GREATER SHEPPARTON,2024,430.0
INDIGO,2024,460.0
MANSFIELD,2024,530.0
MITCHELL,2024,460.0
MOIRA,2024,430.0
MURRINDINDI,2024,380.0
STRATHBOGIE,2024,450.0
TOWONG,2024,355.0
WANGARATTA,2024,420.0
WODONGA,2024,480.0
BASS COAST,2024,460.0
BAW BAW,2024,478.0
EAST GIPPSLAND,2024,420.0
LATROBE,2024,380.0
SOUTH GIPPSLAND,2024,390.0
WELLINGTON,2024,400.0
BANYULE,2024,525.0
BRIMBANK,2024,460.0
DAREBIN,2024,510.0
HOBSONS BAY,2024,550.0
HUME,2024,510.0
MARIBYRNONG,2024,530.0
MELBOURNE,2024,630.0
MELTON,2024,480.0
MERRI-BEK,2024,540.0
MOONEE VALLEY,2024,500.0
NILLUMBIK,2024,570.0
WHITTLESEA,2024,520.0
WYNDHAM,2024,500.0
YARRA,2024,640.0
BOROONDARA,2024,600.0
KNOX,2024,560.0
MANNINGHAM,2024,630.0
MAROONDAH,2024,549.0
MONASH,2024,620.0
WHITEHORSE,2024,595.0
YARRA RANGES,2024,550.0
BAYSIDE,2024,628.0
CARDINIA,2024,550.0
CASEY,2024,560.0
FRANKSTON,2024,520.0
GLEN EIRA,2024,585.0
GREATER DANDENONG,2024,520.0
KINGSTON,2024,550.0
MORNINGTON PENINSULA,2024,560.0
PORT PHILLIP,2024,595.0
STONNINGTON,2024,595.0
COLAC-OTWAY,2024,435.0
CORANGAMITE,2024,385.0
GLENELG,2024,400.0
GREATER GEELONG,2024,480.0
MOYNE,2024,428.0
SOUTHERN GRAMPIANS,2024,320.0
SURF COAST,2024,550.0
WARRNAMBOOL,2024,480.0
ARARAT,2024,390.0
BALLARAT,2024,420.0
GOLDEN PLAINS,2024,460.0
HEPBURN,2024,450.0
HINDMARSH,2024,300.0
HORSHAM,2024,350.0
MOORABOOL,2024,475.0
NORTHERN GRAMPIANS,2024,361.0
PYRENEES,2024,380.0
WEST WIMMERA,2024,275.0
YARRIAMBIACK,2024,300.0
BULOKE,2024,300.0
CAMPASPE,2024,420.0
CENTRAL GOLDFIELDS,2024,350.0
GANNAWARRA,2024,300.0
GREATER BENDIGO,2024,460.0
LODDON,2024,300.0
MACEDON RANGES,2024,555.0
MILDURA,2024,440.0
MOUNT ALEXANDER,2024,480.0
SWAN HILL,2024,380.0
ALPINE,2024,450.0
BENALLA,2024,430.0
GREATER SHEPPARTON,2024,430.0
INDIGO,2024,420.0
MANSFIELD,2024,500.0
MITCHELL,2024,470.0
MOIRA,2024,435.0
MURRINDINDI,2024,405.0
STRATHBOGIE,2024,450.0
TOWONG,2024,440.0
WANGARATTA,2024,440.0
WODONGA,2024,480.0
BASS COAST,2024,460.0
BAW BAW,2024,480.0
EAST GIPPSLAND,2024,430.0
LATROBE,2024,390.0
SOUTH GIPPSLAND,2024,410.0
WELLINGTON,2024,420.0
BANYULE,2024,550.0
BRIMBANK,2024,480.0
DAREBIN,2024,520.0
HOBSONS BAY,2024,575.0
HUME,2024,520.0
MARIBYRNONG,2024,540.0
MELBOURNE,2024,640.0
MELTON,2024,500.0
MERRI-BEK,2024,550.0
MOONEE VALLEY,2024,500.0
NILLUMBIK,2024,550.0
WHITTLESEA,2024,530.0
WYNDHAM,2024,500.0
YARRA,2024,625.0
BOROONDARA,2024,600.0
KNOX,2024,588.0
MANNINGHAM,2024,625.0
MAROONDAH,2024,559.0
MONASH,2024,620.0
WHITEHORSE,2024,600.0
YARRA RANGES,2024,580.0
BAYSIDE,2024,670.0
CARDINIA,2024,565.0
CASEY,2024,576.0
FRANKSTON,2024,530.0
GLEN EIRA,2024,600.0
GREATER DANDENONG,2024,520.0
KINGSTON,2024,580.0
MORNINGTON PENINSULA,2024,580.0
PORT PHILLIP,2024,600.0
STONNINGTON,2024,580.0
COLAC-OTWAY,2024,430.0
CORANGAMITE,2024,380.0
GLENELG,2024,400.0
GREATER GEELONG,2024,490.0
MOYNE,2024,475.0
QUEENSCLIFFE,2024,450.0
SOUTHERN GRAMPIANS,2024,348.0
SURF COAST,2024,560.0
WARRNAMBOOL,2024,480.0
ARARAT,2024,380.0
BALLARAT,2024,420.0
GOLDEN PLAINS,2024,450.0
HEPBURN,2024,450.0
HINDMARSH,2024,280.0
HORSHAM,2024,370.0
MOORABOOL,2024,470.0
NORTHERN GRAMPIANS,2024,385.0
PYRENEES,2024,390.0
WEST WIMMERA,2024,315.0
YARRIAMBIACK,2024,245.0
BULOKE,2024,300.0
CAMPASPE,2024,420.0
CENTRAL GOLDFIELDS,2024,380.0
GANNAWARRA,2024,320.0
GREATER BENDIGO,2024,475.0
LODDON,2024,280.0
MACEDON RANGES,2024,583.0
MILDURA,2024,450.0
MOUNT ALEXANDER,2024,458.0
SWAN HILL,2024,408.0
ALPINE,2024,450.0
BENALLA,2024,430.0
